,votos
1362,8.270197430416042
1363,8.270197430416042
1364,8.270197430416042
1365,8.270197430416042
1366,8.270197430416042
1367,8.270197430416042
1368,8.270197430416042
1369,8.270197430416042
1370,8.270197430416042
1371,8.270197430416042
1372,8.270197430416042
1373,8.270197430416042
1374,8.270197430416042
1375,8.270197430416042
1376,8.270197430416042
1377,8.270197430416042
1378,8.270197430416042
1379,8.270197430416042
1380,8.270197430416042
1381,8.270197430416042
1382,8.270197430416042
1383,8.270197430416042
1384,8.270197430416042
1385,8.270197430416042
1386,8.270197430416042
1387,8.270197430416042
1388,8.270197430416042
1389,8.270197430416042
1390,8.270197430416042
1391,8.270197430416042
1392,8.270197430416042
1393,8.270197430416042
1394,8.270197430416042
1395,8.270197430416042
1396,8.270197430416042
1397,8.270197430416042
1398,8.270197430416042
1399,8.270197430416042
1400,8.270197430416042
1401,8.270197430416042
1402,8.270197430416042
1403,8.270197430416042
1404,8.270197430416042
1405,8.270197430416042
1406,8.270197430416042
1407,8.270197430416042
1408,8.270197430416042
1409,8.270197430416042
1410,8.270197430416042
1411,8.270197430416042
1412,8.270197430416042
1413,8.270197430416042
1414,8.270197430416042
1415,8.270197430416042
1416,8.270197430416042
1417,8.270197430416042
1418,8.270197430416042
1419,8.270197430416042
1420,8.270197430416042
1421,8.270197430416042
1422,8.270197430416042
1423,8.270197430416042
1424,8.270197430416042
1425,8.270197430416042
1426,8.270197430416042
1427,8.270197430416042
1428,8.270197430416042
1429,8.270197430416042
1430,8.270197430416042
1431,8.270197430416042
1432,8.270197430416042
1433,8.270197430416042
1434,8.270197430416042
1435,8.270197430416042
1436,8.270197430416042
1437,8.270197430416042
1438,8.270197430416042
1439,8.270197430416042
1440,8.270197430416042
1441,8.270197430416042
1442,8.270197430416042
1443,8.270197430416042
1444,8.270197430416042
1445,8.270197430416042
1446,8.270197430416042
1447,8.270197430416042
1448,8.270197430416042
1449,8.270197430416042
1450,8.270197430416042
1451,8.270197430416042
1452,8.270197430416042
1453,8.270197430416042
1454,8.270197430416042
1455,8.270197430416042
1456,8.270197430416042
1457,8.270197430416042
1458,8.270197430416042
1459,8.270197430416042
1460,8.270197430416042
1461,8.270197430416042
1462,8.270197430416042
1463,8.270197430416042
1464,8.270197430416042
1465,8.270197430416042
1466,8.270197430416042
1467,8.270197430416042
1468,8.270197430416042
1469,8.270197430416042
1470,8.270197430416042
1471,8.270197430416042
1472,8.270197430416042
1473,8.270197430416042
1474,8.270197430416042
1475,8.270197430416042
1476,8.270197430416042
1477,8.270197430416042
1478,8.270197430416042
1479,8.270197430416042
1480,8.270197430416042
1481,8.270197430416042
1482,8.270197430416042
1483,8.270197430416042
1484,8.270197430416042
1485,8.270197430416042
1486,8.270197430416042
1487,8.270197430416042
1488,8.270197430416042
1489,8.270197430416042
1490,8.270197430416042
1491,8.270197430416042
1492,8.270197430416042
1493,8.270197430416042
1494,8.270197430416042
1495,8.270197430416042
1496,8.270197430416042
1497,8.270197430416042
1498,8.270197430416042
1499,8.270197430416042
1500,8.270197430416042
1501,8.270197430416042
1502,8.270197430416042
1503,8.270197430416042
1504,8.270197430416042
1505,8.270197430416042
1506,8.270197430416042
1507,8.270197430416042
1508,8.270197430416042
1509,8.270197430416042
1510,8.270197430416042
1511,8.270197430416042
1512,8.270197430416042
1513,8.270197430416042
1514,8.270197430416042
1515,8.270197430416042
1516,8.270197430416042
1517,8.270197430416042
1518,8.270197430416042
1519,8.270197430416042
1520,8.270197430416042
1521,8.270197430416042
1522,8.270197430416042
1523,8.270197430416042
1524,8.270197430416042
1525,8.270197430416042
1526,8.270197430416042
1527,8.270197430416042
1528,8.270197430416042
1529,8.270197430416042
1530,8.270197430416042
1531,8.270197430416042
1532,8.270197430416042
1533,8.270197430416042
1534,8.270197430416042
1535,8.270197430416042
1536,8.270197430416042
1537,8.270197430416042
1538,8.270197430416042
1539,8.270197430416042
1540,8.270197430416042
1541,8.270197430416042
1542,8.270197430416042
1543,8.270197430416042
1544,8.270197430416042
1545,8.270197430416042
1546,8.270197430416042
1547,8.270197430416042
1548,8.270197430416042
1549,8.270197430416042
1550,8.270197430416042
1551,8.270197430416042
1552,8.270197430416042
1553,8.270197430416042
1554,8.270197430416042
1555,8.270197430416042
1556,8.270197430416042
1557,8.270197430416042
1558,8.270197430416042
1559,8.270197430416042
1560,8.270197430416042
1561,8.270197430416042
1562,8.270197430416042
1563,8.270197430416042
1564,8.270197430416042
1565,8.270197430416042
1566,8.270197430416042
1567,8.270197430416042
1568,8.270197430416042
1569,8.270197430416042
1570,8.270197430416042
1571,8.270197430416042
1572,8.270197430416042
1573,8.270197430416042
1574,8.270197430416042
1575,8.270197430416042
1576,8.270197430416042
1577,8.270197430416042
1578,8.270197430416042
1579,8.270197430416042
1580,8.270197430416042
1581,8.270197430416042
1582,8.270197430416042
1583,8.270197430416042
1584,8.270197430416042
1585,8.270197430416042
1586,8.270197430416042
1587,8.270197430416042
1588,8.270197430416042
1589,8.270197430416042
1590,8.270197430416042
1591,8.270197430416042
1592,8.270197430416042
1593,8.270197430416042
1594,8.270197430416042
1595,8.270197430416042
1596,8.270197430416042
1597,8.270197430416042
1598,8.270197430416042
1599,8.270197430416042
1600,8.270197430416042
1601,8.270197430416042
1602,8.270197430416042
1603,8.270197430416042
1604,8.270197430416042
1605,8.270197430416042
1606,8.270197430416042
1607,8.270197430416042
1608,8.270197430416042
1609,8.270197430416042
1610,8.270197430416042
1611,8.270197430416042
1612,8.270197430416042
1613,8.270197430416042
1614,8.270197430416042
1615,8.270197430416042
1616,8.270197430416042
1617,8.270197430416042
1618,8.270197430416042
1619,8.270197430416042
1620,8.270197430416042
1621,8.270197430416042
1622,8.270197430416042
1623,8.270197430416042
1624,8.270197430416042
1625,8.270197430416042
1626,8.270197430416042
1627,8.270197430416042
1628,8.270197430416042
1629,8.270197430416042
1630,8.270197430416042
1631,8.270197430416042
1632,8.270197430416042
1633,8.270197430416042
1634,8.270197430416042
1635,8.270197430416042
1636,8.270197430416042
1637,8.270197430416042
1638,8.270197430416042
1639,8.270197430416042
1640,8.270197430416042
1641,8.270197430416042
1642,8.270197430416042
1643,8.270197430416042
1644,8.270197430416042
1645,8.270197430416042
1646,8.270197430416042
1647,8.270197430416042
1648,8.270197430416042
1649,8.270197430416042
1650,8.270197430416042
1651,8.270197430416042
1652,8.270197430416042
1653,8.270197430416042
1654,8.270197430416042
1655,8.270197430416042
1656,8.270197430416042
1657,8.270197430416042
1658,8.270197430416042
1659,8.270197430416042
1660,8.270197430416042
1661,8.270197430416042
1662,8.270197430416042
1663,8.270197430416042
1664,8.270197430416042
1665,8.270197430416042
1666,8.270197430416042
1667,8.270197430416042
1668,8.270197430416042
1669,8.270197430416042
1670,8.270197430416042
1671,8.270197430416042
1672,8.270197430416042
1673,8.270197430416042
1674,8.270197430416042
1675,8.270197430416042
1676,8.270197430416042
1677,8.270197430416042
1678,8.270197430416042
1679,8.270197430416042
1680,8.270197430416042
1681,8.270197430416042
1682,8.270197430416042
1683,8.270197430416042
1684,8.270197430416042
1685,8.270197430416042
1686,8.270197430416042
1687,8.270197430416042
1688,8.270197430416042
1689,8.270197430416042
1690,8.270197430416042
1691,8.270197430416042
1692,8.270197430416042
1693,8.270197430416042
1694,8.270197430416042
1695,8.270197430416042
1696,8.270197430416042
1697,8.270197430416042
1698,8.270197430416042
1699,8.270197430416042
1700,8.270197430416042
1701,8.270197430416042
1702,8.270197430416042
1703,8.270197430416042
1704,8.270197430416042
1705,8.270197430416042
1706,8.270197430416042
1707,8.270197430416042
1708,8.270197430416042
1709,8.270197430416042
1710,8.270197430416042
1711,8.270197430416042
1712,8.270197430416042
1713,8.270197430416042
1714,8.270197430416042
1715,8.270197430416042
1716,8.270197430416042
1717,8.270197430416042
1718,8.270197430416042
1719,8.270197430416042
1720,8.270197430416042
1721,8.270197430416042
1722,8.270197430416042
1723,8.270197430416042
1724,8.270197430416042
1725,8.270197430416042
1726,8.270197430416042
1727,8.270197430416042
1728,8.270197430416042
1729,8.270197430416042
1730,8.270197430416042
1731,8.270197430416042
1732,8.270197430416042
1733,8.270197430416042
1734,8.270197430416042
1735,8.270197430416042
1736,8.270197430416042
1737,8.270197430416042
1738,8.270197430416042
1739,8.270197430416042
1740,8.270197430416042
1741,8.270197430416042
1742,8.270197430416042
1743,8.270197430416042
1744,8.270197430416042
1745,8.270197430416042
1746,8.270197430416042
1747,8.270197430416042
1748,8.270197430416042
1749,8.270197430416042
1750,8.270197430416042
1751,8.270197430416042
1752,8.270197430416042
1753,8.270197430416042
1754,8.270197430416042
1755,8.270197430416042
1756,8.270197430416042
1757,8.270197430416042
1758,8.270197430416042
1759,8.270197430416042
1760,8.270197430416042
1761,8.270197430416042
1762,8.270197430416042
1763,8.270197430416042
1764,8.270197430416042
1765,8.270197430416042
1766,8.270197430416042
1767,8.270197430416042
1768,8.270197430416042
1769,8.270197430416042
1770,8.270197430416042
1771,8.270197430416042
1772,8.270197430416042
1773,8.270197430416042
1774,8.270197430416042
1775,8.270197430416042
1776,8.270197430416042
1777,8.270197430416042
1778,8.270197430416042
1779,8.270197430416042
1780,8.270197430416042
1781,8.270197430416042
1782,8.270197430416042
1783,8.270197430416042
1784,8.270197430416042
1785,8.270197430416042
1786,8.270197430416042
1787,8.270197430416042
1788,8.270197430416042
1789,8.270197430416042
1790,8.270197430416042
1791,8.270197430416042
1792,8.270197430416042
1793,8.270197430416042
1794,8.270197430416042
1795,8.270197430416042
1796,8.270197430416042
1797,8.270197430416042
1798,8.270197430416042
1799,8.270197430416042
1800,8.270197430416042
1801,8.270197430416042
1802,8.270197430416042
1803,8.270197430416042
1804,8.270197430416042
1805,8.270197430416042
1806,8.270197430416042
1807,8.270197430416042
1808,8.270197430416042
1809,8.270197430416042
1810,8.270197430416042
1811,8.270197430416042
1812,8.270197430416042
1813,8.270197430416042
1814,8.270197430416042
1815,8.270197430416042
1816,8.270197430416042
1817,8.270197430416042
1818,8.270197430416042
1819,8.270197430416042
1820,8.270197430416042
1821,8.270197430416042
1822,8.270197430416042
1823,8.270197430416042
1824,8.270197430416042
1825,8.270197430416042
1826,8.270197430416042
1827,8.270197430416042
1828,8.270197430416042
1829,8.270197430416042
1830,8.270197430416042
1831,8.270197430416042
1832,8.270197430416042
1833,8.270197430416042
1834,8.270197430416042
1835,8.270197430416042
1836,8.270197430416042
1837,8.270197430416042
1838,8.270197430416042
1839,8.270197430416042
1840,8.270197430416042
1841,8.270197430416042
1842,8.270197430416042
1843,8.270197430416042
1844,8.270197430416042
1845,8.270197430416042
1846,8.270197430416042
1847,8.270197430416042
1848,8.270197430416042
1849,8.270197430416042
1850,8.270197430416042
1851,8.270197430416042
1852,8.270197430416042
1853,8.270197430416042
1854,8.270197430416042
1855,8.270197430416042
1856,8.270197430416042
1857,8.270197430416042
1858,8.270197430416042
1859,8.270197430416042
1860,8.270197430416042
1861,8.270197430416042
1862,8.270197430416042
1863,8.270197430416042
1864,8.270197430416042
1865,8.270197430416042
1866,8.270197430416042
1867,8.270197430416042
1868,8.270197430416042
1869,8.270197430416042
1870,8.270197430416042
1871,8.270197430416042
1872,8.270197430416042
1873,8.270197430416042
1874,8.270197430416042
1875,8.270197430416042
1876,8.270197430416042
1877,8.270197430416042
1878,8.270197430416042
1879,8.270197430416042
1880,8.270197430416042
1881,8.270197430416042
1882,8.270197430416042
1883,8.270197430416042
1884,8.270197430416042
1885,8.270197430416042
1886,8.270197430416042
1887,8.270197430416042
1888,8.270197430416042
1889,8.270197430416042
1890,8.270197430416042
1891,8.270197430416042
1892,8.270197430416042
1893,8.270197430416042
1894,8.270197430416042
1895,8.270197430416042
1896,8.270197430416042
1897,8.270197430416042
1898,8.270197430416042
1899,8.270197430416042
1900,8.270197430416042
1901,8.270197430416042
1902,8.270197430416042
1903,8.270197430416042
1904,8.270197430416042
1905,8.270197430416042
1906,8.270197430416042
1907,8.270197430416042
1908,8.270197430416042
1909,8.270197430416042
1910,8.270197430416042
1911,8.270197430416042
1912,8.270197430416042
1913,8.270197430416042
1914,8.270197430416042
1915,8.270197430416042
1916,8.270197430416042
1917,8.270197430416042
1918,8.270197430416042
1919,8.270197430416042
1920,8.270197430416042
1921,8.270197430416042
1922,8.270197430416042
1923,8.270197430416042
1924,8.270197430416042
1925,8.270197430416042
1926,8.270197430416042
1927,8.270197430416042
1928,8.270197430416042
1929,8.270197430416042
1930,8.270197430416042
1931,8.270197430416042
1932,8.270197430416042
1933,8.270197430416042
1934,8.270197430416042
1935,8.270197430416042
1936,8.270197430416042
1937,8.270197430416042
1938,8.270197430416042
1939,8.270197430416042
1940,8.270197430416042
1941,8.270197430416042
1942,8.270197430416042
1943,8.270197430416042
1944,8.270197430416042
1945,8.270197430416042
1946,8.270197430416042
1947,8.270197430416042
1948,8.270197430416042
1949,8.270197430416042
1950,8.270197430416042
1951,8.270197430416042
1952,8.270197430416042
1953,8.270197430416042
1954,8.270197430416042
1955,8.270197430416042
1956,8.270197430416042
1957,8.270197430416042
1958,8.270197430416042
1959,8.270197430416042
1960,8.270197430416042
1961,8.270197430416042
1962,8.270197430416042
1963,8.270197430416042
1964,8.270197430416042
1965,8.270197430416042
1966,8.270197430416042
1967,8.270197430416042
1968,8.270197430416042
1969,8.270197430416042
1970,8.270197430416042
1971,8.270197430416042
1972,8.270197430416042
1973,8.270197430416042
1974,8.270197430416042
1975,8.270197430416042
1976,8.270197430416042
1977,8.270197430416042
1978,8.270197430416042
1979,8.270197430416042
1980,8.270197430416042
1981,8.270197430416042
1982,8.270197430416042
1983,8.270197430416042
1984,8.270197430416042
1985,8.270197430416042
1986,8.270197430416042
1987,8.270197430416042
1988,8.270197430416042
1989,8.270197430416042
1990,8.270197430416042
1991,8.270197430416042
1992,8.270197430416042
1993,8.270197430416042
1994,8.270197430416042
1995,8.270197430416042
1996,8.270197430416042
1997,8.270197430416042
1998,8.270197430416042
1999,8.270197430416042
2000,8.270197430416042
2001,8.270197430416042
2002,8.270197430416042
2003,8.270197430416042
2004,8.270197430416042
2005,8.270197430416042
2006,8.270197430416042
2007,8.270197430416042
2008,8.270197430416042
2009,8.270197430416042
2010,8.270197430416042
2011,8.270197430416042
2012,8.270197430416042
2013,8.270197430416042
2014,8.270197430416042
2015,8.270197430416042
2016,8.270197430416042
2017,8.270197430416042
2018,8.270197430416042
2019,8.270197430416042
2020,8.270197430416042
2021,8.270197430416042
2022,8.270197430416042
2023,8.270197430416042
2024,8.270197430416042
2025,8.270197430416042
2026,8.270197430416042
2027,8.270197430416042
2028,8.270197430416042
2029,8.270197430416042
2030,8.270197430416042
2031,8.270197430416042
2032,8.270197430416042
2033,8.270197430416042
2034,8.270197430416042
2035,8.270197430416042
2036,8.270197430416042
2037,8.270197430416042
2038,8.270197430416042
2039,8.270197430416042
2040,8.270197430416042
2041,8.270197430416042
2042,8.270197430416042
2043,8.270197430416042
2044,8.270197430416042
2045,8.270197430416042
2046,8.270197430416042
2047,8.270197430416042
2048,8.270197430416042
2049,8.270197430416042
2050,8.270197430416042
2051,8.270197430416042
2052,8.270197430416042
2053,8.270197430416042
2054,8.270197430416042
2055,8.270197430416042
2056,8.270197430416042
2057,8.270197430416042
2058,8.270197430416042
2059,8.270197430416042
2060,8.270197430416042
2061,8.270197430416042
2062,8.270197430416042
2063,8.270197430416042
2064,8.270197430416042
2065,8.270197430416042
2066,8.270197430416042
2067,8.270197430416042
2068,8.270197430416042
2069,8.270197430416042
2070,8.270197430416042
2071,8.270197430416042
2072,8.270197430416042
2073,8.270197430416042
2074,8.270197430416042
2075,8.270197430416042
2076,8.270197430416042
2077,8.270197430416042
2078,8.270197430416042
2079,8.270197430416042
2080,8.270197430416042
2081,8.270197430416042
2082,8.270197430416042
2083,8.270197430416042
2084,8.270197430416042
2085,8.270197430416042
2086,8.270197430416042
2087,8.270197430416042
2088,8.270197430416042
2089,8.270197430416042
2090,8.270197430416042
2091,8.270197430416042
2092,8.270197430416042
2093,8.270197430416042
2094,8.270197430416042
2095,8.270197430416042
2096,8.270197430416042
2097,8.270197430416042
2098,8.270197430416042
2099,8.270197430416042
2100,8.270197430416042
2101,8.270197430416042
2102,8.270197430416042
2103,8.270197430416042
2104,8.270197430416042
2105,8.270197430416042
2106,8.270197430416042
2107,8.270197430416042
2108,8.270197430416042
2109,8.270197430416042
2110,8.270197430416042
2111,8.270197430416042
2112,8.270197430416042
2113,8.270197430416042
2114,8.270197430416042
2115,8.270197430416042
2116,8.270197430416042
2117,8.270197430416042
2118,8.270197430416042
2119,8.270197430416042
2120,8.270197430416042
2121,8.270197430416042
2122,8.270197430416042
2123,8.270197430416042
2124,8.270197430416042
2125,8.270197430416042
2126,8.270197430416042
2127,8.270197430416042
2128,8.270197430416042
2129,8.270197430416042
2130,8.270197430416042
2131,8.270197430416042
2132,8.270197430416042
2133,8.270197430416042
2134,8.270197430416042
2135,8.270197430416042
2136,8.270197430416042
2137,8.270197430416042
2138,8.270197430416042
2139,8.270197430416042
2140,8.270197430416042
2141,8.270197430416042
2142,8.270197430416042
2143,8.270197430416042
2144,8.270197430416042
2145,8.270197430416042
2146,8.270197430416042
2147,8.270197430416042
2148,8.270197430416042
2149,8.270197430416042
2150,8.270197430416042
2151,8.270197430416042
2152,8.270197430416042
2153,8.270197430416042
2154,8.270197430416042
2155,8.270197430416042
2156,8.270197430416042
2157,8.270197430416042
2158,8.270197430416042
2159,8.270197430416042
2160,8.270197430416042
2161,8.270197430416042
2162,8.270197430416042
2163,8.270197430416042
2164,8.270197430416042
2165,8.270197430416042
2166,8.270197430416042
2167,8.270197430416042
2168,8.270197430416042
2169,8.270197430416042
2170,8.270197430416042
2171,8.270197430416042
2172,8.270197430416042
2173,8.270197430416042
2174,8.270197430416042
2175,8.270197430416042
2176,8.270197430416042
2177,8.270197430416042
2178,8.270197430416042
2179,8.270197430416042
2180,8.270197430416042
2181,8.270197430416042
2182,8.270197430416042
2183,8.270197430416042
2184,8.270197430416042
2185,8.270197430416042
2186,8.270197430416042
2187,8.270197430416042
2188,8.270197430416042
2189,8.270197430416042
2190,8.270197430416042
2191,8.270197430416042
2192,8.270197430416042
2193,8.270197430416042
2194,8.270197430416042
2195,8.270197430416042
2196,8.270197430416042
2197,8.270197430416042
2198,8.270197430416042
2199,8.270197430416042
2200,8.270197430416042
2201,8.270197430416042
2202,8.270197430416042
2203,8.270197430416042
2204,8.270197430416042
2205,8.270197430416042
2206,8.270197430416042
2207,8.270197430416042
2208,8.270197430416042
2209,8.270197430416042
2210,8.270197430416042
2211,8.270197430416042
2212,8.270197430416042
2213,8.270197430416042
2214,8.270197430416042
2215,8.270197430416042
2216,8.270197430416042
2217,8.270197430416042
2218,8.270197430416042
2219,8.270197430416042
2220,8.270197430416042
2221,8.270197430416042
2222,8.270197430416042
2223,8.270197430416042
2224,8.270197430416042
2225,8.270197430416042
2226,8.270197430416042
2227,8.270197430416042
2228,8.270197430416042
2229,8.270197430416042
2230,8.270197430416042
2231,8.270197430416042
2232,8.270197430416042
2233,8.270197430416042
2234,8.270197430416042
2235,8.270197430416042
2236,8.270197430416042
2237,8.270197430416042
2238,8.270197430416042
2239,8.270197430416042
2240,8.270197430416042
2241,8.270197430416042
2242,8.270197430416042
2243,8.270197430416042
2244,8.270197430416042
2245,8.270197430416042
2246,8.270197430416042
2247,8.270197430416042
2248,8.270197430416042
2249,8.270197430416042
2250,8.270197430416042
2251,8.270197430416042
2252,8.270197430416042
2253,8.270197430416042
2254,8.270197430416042
2255,8.270197430416042
2256,8.270197430416042
2257,8.270197430416042
2258,8.270197430416042
2259,8.270197430416042
2260,8.270197430416042
2261,8.270197430416042
2262,8.270197430416042
2263,8.270197430416042
2264,8.270197430416042
2265,8.270197430416042
2266,8.270197430416042
2267,8.270197430416042
2268,8.270197430416042
2269,8.270197430416042
2270,8.270197430416042
2271,8.270197430416042
2272,8.270197430416042
2273,8.270197430416042
2274,8.270197430416042
2275,8.270197430416042
2276,8.270197430416042
2277,8.270197430416042
2278,8.270197430416042
2279,8.270197430416042
2280,8.270197430416042
2281,8.270197430416042
2282,8.270197430416042
2283,8.270197430416042
2284,8.270197430416042
2285,8.270197430416042
2286,8.270197430416042
2287,8.270197430416042
2288,8.270197430416042
2289,8.270197430416042
2290,8.270197430416042
2291,8.270197430416042
2292,8.270197430416042
2293,8.270197430416042
2294,8.270197430416042
2295,8.270197430416042
2296,8.270197430416042
2297,8.270197430416042
2298,8.270197430416042
2299,8.270197430416042
2300,8.270197430416042
2301,8.270197430416042
2302,8.270197430416042
2303,8.270197430416042
2304,8.270197430416042
2305,8.270197430416042
2306,8.270197430416042
2307,8.270197430416042
2308,8.270197430416042
2309,8.270197430416042
2310,8.270197430416042
2311,8.270197430416042
2312,8.270197430416042
2313,8.270197430416042
2314,8.270197430416042
2315,8.270197430416042
2316,8.270197430416042
2317,8.270197430416042
2318,8.270197430416042
2319,8.270197430416042
2320,8.270197430416042
2321,8.270197430416042
2322,8.270197430416042
2323,8.270197430416042
2324,8.270197430416042
2325,8.270197430416042
2326,8.270197430416042
2327,8.270197430416042
2328,8.270197430416042
2329,8.270197430416042
2330,8.270197430416042
2331,8.270197430416042
2332,8.270197430416042
2333,8.270197430416042
2334,8.270197430416042
2335,8.270197430416042
2336,8.270197430416042
2337,8.270197430416042
2338,8.270197430416042
2339,8.270197430416042
2340,8.270197430416042
2341,8.270197430416042
2342,8.270197430416042
2343,8.270197430416042
2344,8.270197430416042
2345,8.270197430416042
2346,8.270197430416042
2347,8.270197430416042
2348,8.270197430416042
2349,8.270197430416042
2350,8.270197430416042
2351,8.270197430416042
2352,8.270197430416042
2353,8.270197430416042
2354,8.270197430416042
2355,8.270197430416042
2356,8.270197430416042
2357,8.270197430416042
2358,8.270197430416042
2359,8.270197430416042
2360,8.270197430416042
2361,8.270197430416042
2362,8.270197430416042
2363,8.270197430416042
2364,8.270197430416042
2365,8.270197430416042
2366,8.270197430416042
2367,8.270197430416042
2368,8.270197430416042
2369,8.270197430416042
2370,8.270197430416042
2371,8.270197430416042
2372,8.270197430416042
2373,8.270197430416042
2374,8.270197430416042
2375,8.270197430416042
2376,8.270197430416042
2377,8.270197430416042
2378,8.270197430416042
2379,8.270197430416042
2380,8.270197430416042
2381,8.270197430416042
2382,8.270197430416042
2383,8.270197430416042
2384,8.270197430416042
2385,8.270197430416042
2386,8.270197430416042
2387,8.270197430416042
2388,8.270197430416042
2389,8.270197430416042
2390,8.270197430416042
2391,8.270197430416042
2392,8.270197430416042
2393,8.270197430416042
2394,8.270197430416042
2395,8.270197430416042
2396,8.270197430416042
2397,8.270197430416042
2398,8.270197430416042
2399,8.270197430416042
2400,8.270197430416042
2401,8.270197430416042
2402,8.270197430416042
2403,8.270197430416042
2404,8.270197430416042
2405,8.270197430416042
2406,8.270197430416042
2407,8.270197430416042
2408,8.270197430416042
2409,8.270197430416042
2410,8.270197430416042
2411,8.270197430416042
2412,8.270197430416042
2413,8.270197430416042
2414,8.270197430416042
2415,8.270197430416042
2416,8.270197430416042
2417,8.270197430416042
2418,8.270197430416042
2419,8.270197430416042
2420,8.270197430416042
2421,8.270197430416042
2422,8.270197430416042
2423,8.270197430416042
2424,8.270197430416042
2425,8.270197430416042
2426,8.270197430416042
2427,8.270197430416042
2428,8.270197430416042
2429,8.270197430416042
2430,8.270197430416042
2431,8.270197430416042
2432,8.270197430416042
2433,8.270197430416042
2434,8.270197430416042
2435,8.270197430416042
2436,8.270197430416042
2437,8.270197430416042
2438,8.270197430416042
2439,8.270197430416042
2440,8.270197430416042
2441,8.270197430416042
2442,8.270197430416042
2443,8.270197430416042
2444,8.270197430416042
2445,8.270197430416042
2446,8.270197430416042
2447,8.270197430416042
2448,8.270197430416042
2449,8.270197430416042
2450,8.270197430416042
2451,8.270197430416042
2452,8.270197430416042
2453,8.270197430416042
2454,8.270197430416042
2455,8.270197430416042
2456,8.270197430416042
2457,8.270197430416042
2458,8.270197430416042
2459,8.270197430416042
2460,8.270197430416042
2461,8.270197430416042
2462,8.270197430416042
2463,8.270197430416042
2464,8.270197430416042
2465,8.270197430416042
2466,8.270197430416042
2467,8.270197430416042
2468,8.270197430416042
2469,8.270197430416042
2470,8.270197430416042
2471,8.270197430416042
2472,8.270197430416042
2473,8.270197430416042
2474,8.270197430416042
2475,8.270197430416042
2476,8.270197430416042
2477,8.270197430416042
2478,8.270197430416042
2479,8.270197430416042
2480,8.270197430416042
2481,8.270197430416042
2482,8.270197430416042
2483,8.270197430416042
2484,8.270197430416042
2485,8.270197430416042
2486,8.270197430416042
2487,8.270197430416042
2488,8.270197430416042
2489,8.270197430416042
2490,8.270197430416042
2491,8.270197430416042
2492,8.270197430416042
2493,8.270197430416042
2494,8.270197430416042
2495,8.270197430416042
2496,8.270197430416042
2497,8.270197430416042
2498,8.270197430416042
2499,8.270197430416042
2500,8.270197430416042
2501,8.270197430416042
2502,8.270197430416042
2503,8.270197430416042
2504,8.270197430416042
2505,8.270197430416042
2506,8.270197430416042
2507,8.270197430416042
2508,8.270197430416042
2509,8.270197430416042
2510,8.270197430416042
2511,8.270197430416042
2512,8.270197430416042
2513,8.270197430416042
2514,8.270197430416042
2515,8.270197430416042
2516,8.270197430416042
2517,8.270197430416042
2518,8.270197430416042
2519,8.270197430416042
2520,8.270197430416042
2521,8.270197430416042
2522,8.270197430416042
2523,8.270197430416042
2524,8.270197430416042
2525,8.270197430416042
2526,8.270197430416042
2527,8.270197430416042
2528,8.270197430416042
2529,8.270197430416042
2530,8.270197430416042
2531,8.270197430416042
2532,8.270197430416042
2533,8.270197430416042
2534,8.270197430416042
2535,8.270197430416042
2536,8.270197430416042
2537,8.270197430416042
2538,8.270197430416042
2539,8.270197430416042
2540,8.270197430416042
2541,8.270197430416042
2542,8.270197430416042
2543,8.270197430416042
2544,8.270197430416042
2545,8.270197430416042
2546,8.270197430416042
2547,8.270197430416042
2548,8.270197430416042
2549,8.270197430416042
2550,8.270197430416042
2551,8.270197430416042
2552,8.270197430416042
2553,8.270197430416042
2554,8.270197430416042
2555,8.270197430416042
2556,8.270197430416042
2557,8.270197430416042
2558,8.270197430416042
2559,8.270197430416042
2560,8.270197430416042
2561,8.270197430416042
2562,8.270197430416042
2563,8.270197430416042
2564,8.270197430416042
2565,8.270197430416042
2566,8.270197430416042
2567,8.270197430416042
2568,8.270197430416042
2569,8.270197430416042
2570,8.270197430416042
2571,8.270197430416042
2572,8.270197430416042
2573,8.270197430416042
2574,8.270197430416042
2575,8.270197430416042
2576,8.270197430416042
2577,8.270197430416042
2578,8.270197430416042
2579,8.270197430416042
2580,8.270197430416042
2581,8.270197430416042
2582,8.270197430416042
2583,8.270197430416042
2584,8.270197430416042
2585,8.270197430416042
2586,8.270197430416042
2587,8.270197430416042
2588,8.270197430416042
2589,8.270197430416042
2590,8.270197430416042
2591,8.270197430416042
2592,8.270197430416042
2593,8.270197430416042
2594,8.270197430416042
2595,8.270197430416042
2596,8.270197430416042
2597,8.270197430416042
2598,8.270197430416042
2599,8.270197430416042
2600,8.270197430416042
2601,8.270197430416042
2602,8.270197430416042
2603,8.270197430416042
2604,8.270197430416042
2605,8.270197430416042
2606,8.270197430416042
2607,8.270197430416042
2608,8.270197430416042
2609,8.270197430416042
2610,8.270197430416042
2611,8.270197430416042
2612,8.270197430416042
2613,8.270197430416042
2614,8.270197430416042
2615,8.270197430416042
2616,8.270197430416042
2617,8.270197430416042
2618,8.270197430416042
2619,8.270197430416042
2620,8.270197430416042
2621,8.270197430416042
2622,8.270197430416042
2623,8.270197430416042
2624,8.270197430416042
2625,8.270197430416042
2626,8.270197430416042
2627,8.270197430416042
2628,8.270197430416042
2629,8.270197430416042
2630,8.270197430416042
2631,8.270197430416042
2632,8.270197430416042
2633,8.270197430416042
