nome,votos
MARGARIDA MARIA REGIS DE ALMEIDA,1394.5788837848952
MARISTELLA DAHER,466.75544744153086
PEDRO MAURINO CALMON MENDES,2168.7352374233215
ROBERTO EDUARDO VENTURA GIFFONI,8011.992294988203
RONALDO FONSECA DE SOUZA,49308.58629871569
VIRGILIO DO REGO MONTEIRO NETO,10391.298171213886
WEBER DE AZEVEDO MAGALHAES,1741.3979092142986
ANDRÉ RODOLFO DE LIMA,14184.920072678455
JOYCE MATIAS SILVA LIMA SOUSA,1482.0761394498709
RODOLFO MARCIO LAPA BONTEMPO,3566.381548840627
WELLINGTON MOREIRA DE JESUS,2097.4823473548004
AUGUSTO SILVEIRA DE CARVALHO,29258.846983082578
ERIKA JUCA KOKAY,65276.60924403684
GASTÃO JOSE DE OLIVEIRA RAMOS,8041.042491907059
GERALDO MAGELA PEREIRA,129746.74319300974
IZAIAS SOARES PEREIRA,6933.349929336413
JOAO MARIA MEDEIROS DE OLIVEIRA,5774.370692251208
JOAQUIM RODRIGUES DOS SANTOS FILHO,1965.780798598715
JOSE ANTONIO MACHADO REGUFFE,230781.74660476457
PAULO TADEU VALE DA SILVA,323281.23584656307
ROBERTO POLICARPO FAGUNDES,40178.17642097469
IDACY ARAUJO LOUZEIRO FILHA,743.8643929282522
RENATO MIRANDA ROCHA,801.9137515802279
ABEL SANT'ANNA JUNIOR,28264.03269945224
ADEMIR ANTONIO FREITAS DA SILVA,1905.0518891021984
BRAZ BARROS DA SILVA,10604.0198630213
CARLOS HUMBERTO MANNATO,63057.43515869137
DILCEA MARVILA DE OLIVEIRA,6501.732518009738
EMERSON GONÇALVES DA ROCHA,6389.354197994999
EMILIO HORTLEB MOREIRA COIMBRA,3321.20953752926
ENILDA MARTINS DE ARAUJO,7801.518960505671
FABIO LUBE RANGEL,9363.992164333868
JOAO LUIZ DA CUNHA TEIXEIRA,3405.8297889019386
JORGE SILVA,89692.71623267882
JUDSON JORGE DIAS MONTEIRO,6830.499082292986
JURANDY LOUREIRO BARROSO,32999.71421483139
LAURIETE RODRIGUES DE ALMEIDA,54996.506133507835
LEDIR DA SILVA PORTO,42837.88363544602
MARCUS ANTONIO VICENTE,94194.58179060735
NODIR BATISTA DE MELLO COLOMBO,4076.8302755831096
RAFAEL FAVATTO GARCIA,55468.85471677592
REGINA DE CASSIA CARDOZO PEDRONI,4194.030129631336
ROSELY MARIA SANTOS PISSINATTI,1374.8236802990934
SUELI RANGEL SILVA VIDIGAL,258642.08473521814
ADRIANO FRANCISCO ROCHA,1605.3142113759964
RENAN GUIMARÃES ESCOPELI GOMES,1245.26832805202
ALECSANDRO MOREIRA DOS SANTOS,2054.5415986563185
AUDIFAX CHARLES PIMENTEL BARCELOS,259642.85113725846
CAMILO COLA,83656.66576054631
EDSON WILSON BERNARDES FRANCA,10795.301003185588
FABIANO ELIAS VIEIRA,6413.23665864091
FRANCISCO TARCISIO SILVA,14245.598059445962
GUILHERME NARCISO DE LACERDA,59288.7920932917
IRINY NICOLAU CORRES LOPES,106756.38833367167
JOABE SILVA DE OLIVEIRA,1436.4673800122437
LAZARO COSTALONGA SILOTTI,6396.772644048758
LUCINIO CASTELO DE ASSUMCAO,46633.6246127833
MANOEL RODRIGUES DA VITORIA,10866.476600709024
MARCIA ALMEIDA MACHADO,4739.043052226424
MAXWELL DE SOUSA OLIVEIRA,1067.5274371353053
MOIZES DE SOUZA,1708.1271913525766
PAULO ROBERTO FOLETTO,118200.70349943577
RICARDO ROSETTI CONDE,18068.617777259562
ROSILDA DE FREITAS,107760.16018945159
WELINGTON COIMBRA,169580.00110100384
WILSON RAMOS FILHO,3557.8070948444974
JAILSON BARBOSA,11832.927880579527
GUSTAVO DE BIASE NUNES DA ROCHA,1871.1368097036725
FABRICIO PASSOS COELHO,2169.6451760350174
AFONSO RODRIGUES PEREIRA FILHO,22964.151592930968
CARLOS MAGNO CANAL,4681.265133704031
CESAR ROBERTO COLNAGHI,101913.91320394931
FRANZ TRISTAO DE ALMEIDA,3082.96282775507
HELIOSANDRO MATTOS SILVA,10355.43400067936
EFIGENIO BATISTA,1734.27404853215
JOELMO PONTES,6630.129398680593
MARIA ELIANA DADALTO MELO,10404.442801926458
MAURICIO DOS SANTOS GALANTE,1726.1865371628028
MAX FREITAS MAURO FILHO,49970.48399865681
PAULO CESAR GOMES,6275.990719490868
GILBERTO CLEMENTINO DOS SANTOS,2019.287030600482
GERALDO LUZIA DE OLIVEIRA JUNIOR,19652.895964925265
ALCANTARO VICTOR LAZZARINI CAMPOS,6158.862464278974
VALDIR RIBEIRO,2864.7094266649087
ALEXANDRE VALDO MAITAN,9628.494605599233
DELIO PARRINI IGLESIAS,4032.427238778729
EDSON DA FONSECA BASTOS,7102.981593139422
LUIZ CARLOS COSTA,11947.020762622002
GENARIO JOSE DA MATA,7285.005787300512
VALDIVO PEREIRA PRATIS,1502.7631364372749
RALPH DE MENEZES LOBATO,3071.025086997637
ANTONIO MOREIRA,3537.9199006341005
ALESSANDRO MENDONÇA CABRAL,4401.374213959751
ANTONIO ALENCAR FILHO,8504.451674674805
ANTONIO PEDRO DE CAMARGO,713.9357433460009
ARMANDO VERGÍLIO DOS SANTOS JÚNIOR,181709.42132167952
ARTHUR MARIANO CELESTINO NETO,3041.219526399565
CARLOS ALBERTO LEREIA DA SILVA,202508.05048436797
DOMINGOS PAULA DE SOUZA,13679.70235494808
HEULER ABREU CRUVINEL,159710.37289052308
JOAO CAMPOS DE ARAUJO,199194.08480897467
JORGE DOS REIS PINHEIRO,58614.728488931774
JOVAIR OLIVEIRA ARANTES,392739.93162406486
LEONARDO MOURA VILELA,177394.40553902328
MAGDA MOFATTO HON,47149.99582646016
MARCELO DE MELO METSAVAHT,1949.1721786898033
MIRIAN GARCIA SAMPAIO PIMENTA,21947.740062426157
RAIMUNDO NONATO VIEIRA FONTENELE,1782.8008155983462
RICARDO RIBEIRO ALVES,728.90324780167
RONALDO RAMOS CAIADO,767974.1954468554
SAMUEL GUILSIMAR ALMEIDA,54221.283369370736
THIAGO MACHADO MATIAS,3878.5955746325394
VALDIVINO JOSE DE OLIVEIRA,64622.68123254304
VETER MARTINS MORAIS,48036.692853628476
VILMAR DA SILVA ROCHA,100939.40546505144
WALDIR DA SILVA CAMELO,4529.727942870342
WALDIR SOARES DE OLIVEIRA,19166.744003718944
CARLOS LUIZ MACHADO DE BRITO,1257.871041263659
DARIO ALVES PAIVA NETO,12833.24751670172
ENIO SILVA,1962.3029613793046
HELIO MOREIRA BORGES,1999.7295481791018
ROSE-MARX WAYNE DE OLIVEIRA,27485.18792963663
SUELENE DA COSTA BANDEIRA,1564.783599781358
WALDEMIR SOARES DA SILVA,4573.923529791212
ANSELMO QUADROS,1081.4955635125866
ANTONIO BENEDITO DA SILVEIRA,1207.0645105526164
BLENER LOPES DE CARVALHO,1300.750503962746
ELENIRA TATIANA LEMOS VIEIRA CHADUD,52605.07206669414
FLÁVIA CARREIRO ALBUQUERQUE MORAIS,423576.84411250026
GERIVALDO PEREIRA DA SILVA,434.3002529954086
GILBERTO LOPES FARIA,845.2948637937757
JOSE RICARDO DE SOUZA,2431.512637172147
JOÃO SANDES JUNIOR,154053.28143013187
MARCIO JOSE NEVES DUARTE,2187.34461103073
MATUSAEL DO NASCIMENTO,10279.810212172648
MAURO CESAR DE SOUSA,635.2956233123595
PAULO MARTINS DA SILVA,4898.1865948879
RANIERY NUNES DA SILVA,10421.395541622873
ROBERTO EGÍDIO BALESTRA,236811.10179472485
SANDRO DA MABEL ANTONIO SCODRO,576463.3182970969
SERGIO RAMOS CAIADO,63461.406375669954
VANDERLAN MOURA JÚNIOR,1985.8974386596758
WILMAR PEREIRA DA CUNHA,1594.6821976321944
AUGUSTINHO SCHEFFER DA ROSA,953.4550509521041
NILTON VIEIRA DA SILVA,913.5416377862852
WELINGTON CEZAR SILVA,695.8478470813079
DENIS ROBSON DA SILVA,1500.2587470909277
ELISEU TOMAZ DE AQUINO,683.9881034747717
FÁBIO TOKARSKI,38604.2364032007
GALENO PEREIRA GUIMARÃES,6323.825877765371
IRIS DE ARAUJO REZENDE MACHADO,448451.86456052156
ITAMAR DA SILVA LIMA,4358.993286493245
JOAO BATISTA RIBEIRO DE QUEIROZ,1027.1707354139435
JOAO MENDES DE REZENDE,1401.100816914492
JOSÉ SEBBA JUNIOR,11400.115699242082
LAZARO ADELMO MENDONCA,1631.0441848784917
LEANDRO VILELA VELLOSO,207332.3375941852
MARINA PIGNATARO SANTANA,42271.0784919488
MUSTAFÁ LIMA DE ARAÚJO,3658.816370095902
PEDRO AFONSO DE FREITAS,916.6035875127149
PEDRO DAMIÃO PEREIRA,1163.8295546078834
PEDRO PINHEIRO CHAVES,122386.77426600618
RUBENS OTONI GOMIDE,403938.6723446631
SORMANI IRINEU RIBEIRO,3896.5083769555868
THIAGO MELLO PEIXOTO DA SILVEIRA,176300.64182336561
WAGNER DA SILVA GUIMARAES,62231.372867897095
FREDERICO CHARLES SABIO NASSIF,3093.0049394757593
VALMIRO BATISTA DO NASCIMENTO,637.3223819350349
MARCO AURÉLIO DE ALMEIDA,5736.363227158996
GÉRSON SANT ANA,3915.9549209542997
CARLITO ALVES RODRIGUES,1622.5396863284996
PAULO ELIAS CAD,1416.5728790858807
JAIRO MARTINS DE SOUZA,388.22922737790543
JUVENAL BORGES DE ALMEIDA,1888.994289849802
ELVIDIO ALVES RÊGO,2153.410150922543
NAIR FRANCISCO PIRES,5056.775625111789
MARCIO RIVAIR GUNTIJO,2549.499080452314
PEPLIONIO FERREIRA PEREIRA,1638.6183533474336
RICARDO FERREIRA DE SOUSA,1417.199087518148
GILBERTO PATRICIO DA SILVA,860.1539396535677
LAURO DE NADAI DA SILVA,851.1217975284151
JOSÉ MENDES RESENDE,1537.922457460602
JOSE RENATO ALVIM DA SILVA,1520.7059802510544
MARCOS AURÉLIO BARBOSA DA SILVEIRA,978.7043985469737
ADOLFO LOPES JAMEL EDIN,2312.8725884325086
ELOY NATAN SILVEIRA NASCIMENTO,1910.164342984307
CARLOS ORLEANS BRANDAO JUNIOR,55546.44809752908
CELSO CORREA PINHO,1422.9308839027656
EDIVALDO DE HOLANDA BRAGA JUNIOR,80332.83534213481
EDMILSON SANCHES,9306.020773316875
FERNANDO TELES ANTUNES,10977.499884431774
HELIO BATISTA DOS SANTOS,46073.836911306484
JOANICIO AMORIM ARAUJO,3106.0005792531747
JOAQUIM JORGE MARTINS ARAUJO,1214.859124808212
JORGE HENRIQUE ROCHA CAMPOS,1428.117333056995
JOSE ELEONILDO SOARES,77761.10265286049
JOSÉ ORLANDO DOS SANTOS CARVALHO,871.4500133207307
JOÃO EVILASIO SILVA,1024.415412542638
JULIÃO AMIN CASTRO,32282.939383349687
KLEBER KLEPER FERRO LEITE FILHO,3956.6056044089796
ORLANDO ARAUJO MENDES,5799.564379289915
ORLANDO RANGEL PEREIRA RIBEIRO,4499.032610983592
RAIMUNDO MOACIR MENDES FEITOSA,25916.687917020492
TELMA PINHEIRO RIBEIRO,24283.454701965253
TEREZINHA DE OLIVEIRA AMARO,723.3892690183892
WEVERTON ROCHA MARQUES DE SOUSA,30278.244340783018
JOSE DE RIBAMAR REZO CARDOSO JUNIOR,1008.8783198888171
FRANCISCO WILSON LEITE DA SILVA,2292.3823289111115
JOSEMAR LOPES DE SOUSA,1574.652018873336
ANTONIO CARLOS BACELAR NUNES,39678.93804114507
ANTONIO DA CONCEIÇÃO COSTA FERREIRA,36590.55985488395
BERCKSON SANTOS RAMOS,576.3758061024979
CLEBER VERDE CORDEIRO MENDES,126317.71481383879
CLÁUDIA REGINA DAS CHAGAS SOUSA,3018.991912186133
DAVI ALVES SILVA JÚNIOR,43708.83771731368
DOMINGOS FRANCISCO DUTRA FILHO,61846.88813355419
ERNESTO VIEIRA DE CARVALHO NETO,8662.34230577216
FRANCISCA UERLY DOS SANTOS QUEIROZ,5522.971048084228
FRANCISCO JOSÉ ARAUJO,2050.943190369973
FRANCISCO LUIZ ESCÓRCIO LIMA,51025.896061086554
GASTÃO DIAS VIEIRA,146966.3085464695
JOAS SILVA SANTOS,3026.825903346662
JOSE ALBERTO OLIVEIRA FILHO,62774.875081489685
JOSE RIBAMAR RODRIGUES FILHO,16389.65945416498
JOSÉ RICARDO SILVEIRA MARQUES,2567.829908849074
JOSÉ SARNEY FILHO,201717.19868296868
JOSÉ VIEIRA LINS,67333.68984373222
JÚLIO SIMÕES FILHO,705.1295179866402
LINDEMBERG DAVI ARAUJO,1893.8659565465796
LINDON JOLKSON ARAUJO,1337.2599782205218
LUCIANO FERNANDES MOREIRA,118856.75262786959
MARCIO ANIBAL GOMES VIEIRA,8463.444203713167
MARIA LÚCIA MARINHO LIMA,13252.464774707709
MÁRIO HENRIQUE BORGES DE SOUZA,2794.3494438298453
NEY JEFFERSON PEREIRA TEIXEIRA,6948.236103375543
NICE LOBÃO,62887.50567396133
OSMAR DE ARAUJO COELHO,3018.7236971832217
PAULO CELSO FONSECA MARINHO JÚNIOR,26552.19844899844
PEDRO FERNANDES RIBEIRO,114725.3632626566
PEDRO NOVAIS LIMA,58829.28453566399
RAIMUNDO MONTEIRO DOS SANTOS,29131.58302595168
RAIMUNDO NONATO DE SOUSA COSTA,1716.9152026474235
RAIMUNDO NONATO SILVA JUNIOR,1955.0484694480956
SÉTIMO WAQUIM,64816.43801112564
TEREZINHA DAS NEVES PEREIRA FERNANDES,13673.118803086509
WALDIR MARANHÃO CARDOSO,113322.38629569649
WASHINGTHON LUIZ DE FREITAS,1266.0837668035413
WILSON RAIMUNDO TAVARES SILVA,1199.9327809449574
AGEMIRO MEDEIROS DE SOUSA,1277.0771254551692
DENERVAL NUNES AMARAL,1156.3161831133407
EURAMIR REIS PEREIRA,2738.577765402085
HENRIQUE JORGE REIS DE ALMEIDA,2862.5580877878647
JOSE MOREIRA ABREU,1752.2283211131794
JOÃO DAMASCENO CORREA MOREIRA,3139.5066728338325
LINO EMANOEL CARDOSO DOS SANTOS,7486.651649374398
MARCELO CRUZ MARTINS DE SÁ,780.4611476913208
MARCIO ROBERTO LEAL DE MATOS,1824.942248306061
ORLANDO OLIVEIRA ALVES,1154.5651255274665
RONEY SIMEY COSTA CASTRO,806.3573271220877
SAMOEL CAMPELO,4623.704037230911
VALMIR SIEBRA VILAR,791.9445320223356
WERITON SOUSA PEREIRA,754.062258598365
KLEBER SILVA DE MIRANDA,3726.448293680122
LOURIVAL MENDES DA FONSECA FILHO,21505.45056762032
TERESINHA DE JESUS MESQUITA MATOS,744.0637057719744
MARIA APARECIDA CARDOSO DE SOUSA,11976.004697637494
ANTONIA SINHORINHA SILVA,2051.114278586419
JOHN DE OLIVEIRA RIBEIRO,1058.0589429750225
LUIZ CARLOS FERREIRA,656.0266808966176
LUIZ CARLOS FARIAS DO LAGO FILHO,503.0131270376566
MANOEL PEREIRA DE SOUSA,743.6235589610571
ZIZUINO BARROS DA SILVA,2822.746800093949
CARLOS MAGNO DOS REMEDIOS,1124.447119880867
ALBERTINO ALVES PEREIRA,1909.4937030553178
ALEXANDRA MIGUEL CRUZ TAVARES,12658.072591473476
ANTONIO AUGUSTO SOUSA,7206.798396339615
FRANCISCO DAS CHAGAS GOMES,2338.4897514828012
ISAIAS MENDES RIBEIRO,2469.943450880375
JANDIR FREITAS SALES JUNIOR,468.58434159920114
JOSÉ INACIO GUIMARAES RODRIGUES,3077.9478183380074
JOSÉ RIBAMAR COSTA ALVES,57690.173021344905
MAURICIO LUITGARDS MOURA DE ALMEIDA SILVA,16355.10941529475
FRANCISCO WELLINGTON ALVES RIBEIRO,1722.2732032089639
CHIDOZIE PATRICK EMMANUEL EZEANOWAI,2352.3387824906567
CLAYTON NOLETO SILVA,2437.8789489714786
FRANCISCO DIAS ALMEIDA,3077.8240606513955
JOSÉ CARLOS SANTOS TEIXEIRA,2715.886211336246
JOSÉ DE JESUS PINHEIRO CARVALHO,7045.613209369544
JOÃO DA CRUZ SILVA,3843.7772781490044
LUIS MARCELO VIEIRA ROSA,2420.0967514902895
MARCELLO SOARES SANTOS,2109.8952909483382
MIRAMAR DIAS FERNANDES,1164.8532574326136
RAYMUNDO JOSE ARANHA PORTELADA,6766.067144783385
VANILMA DE FATIMA TATI ARAÚJO LIMA,10002.298072648538
MELCHIZEDEC OLIVEIRA SANTOS PAIVA,3841.3689406726207
JONATAS LOPES FREITAS,7867.15668369016
ALTEMAR LIMA DE SOUSA,15449.058964057513
BENEDITO DOS SANTOS,1055.207155826704
JOSE LUIS TEIXEIRA DO LAGO NETO,2211.2354278579032
JOSE SIMPLICIO ALVES DE ARAUJO,25695.016147021393
MARIO ANTONIO FERREIRA SA,7814.091581016202
WALTER DA SILVA,1508.339429960947
BENEDITO DE JESUS SANTOS,2073.829772081006
RAMILDO AIRES DE OLIVEIRA,939.8614340678118
JOSE DOS SANTOS CONCEICAO,990.9567274219654
RICARDO CEPPAS ARCHER,33065.99535715307
NIVALDO NASCIMENTO SOUSA,759.4966861326493
LUIS ROGERIO VIEIRA DA SILVA,725.3453236133272
GILBERTO LOPES FILHO,2572.791580929094
ISRAEL SILVA BORGES,13814.602641708805
JULIO JOSE DE CAMPOS,74438.96700833346
LEONCIO PINHEIRO DA SILVA FILHO,8057.7609382951805
THELMA FIGUEIREDO PIMENTEL DE OLIVEIRA,56830.25295274872
NILSON APARECIDO LEITÃO,114387.73678942113
JOSÉ ROGERIO SALLES,37397.77300846911
VALERIA CARDOSO,983.7922852019327
WILSON JUNIO CHAMORRO,6633.192427145341
ZEFERINO BORTOLON,3908.197554262
ANTONIO MARCOS NASCIMENTO LEMOS,3358.862472392519
WILLIAN TADEU RODRIGUES DIAS,2756.4979513197986
ADAIR RUFINO DA SILVA FILHO,2715.2300701943877
NEUZA ANAIA DE SOUZA GOMES,2004.8425364837112
EUNICE TEODORA DOS SANTOS,3321.560803935057
MARIO FRANCELINO VIEIRA,5738.6446501570845
SERGIO HENRIQUE FONSECA GUIMARÃES CARVALHO,13273.259102335896
VALTENIR LUIZ PEREIRA,151190.54983115187
ANDRE GERARD TRÉCHAUD,1222.459486015018
CARLOS GOMES BEZERRA,193904.8852690516
EDIVAL DE PINHO COSTA,1746.8240117307346
FLORIVALDO ROBALO DA ROSA,2456.4930508872053
HOMERO ALVES PEREIRA,303051.34406247275
JOANA DARC MIRANDA SOUSA,1313.8125327977216
LUCIA DE LOURDES GONÇALVES,4218.929901581816
MANOEL LUIZ NOSCHANG,6179.609109246404
SAGUAS MORAES SOUSA,140830.33899903757
VERA LUCIA CARVALHO,852.0456345907594
VICTORIO GALLI FILHO,24802.288583502064
WELLINGTON ANTONIO FAGUNDES,413640.5229397066
ELIEZER MOREIRA DOS SANTOS,826.6256949178013
GENESSY ASSUNÇÃO SOUZA,1369.893042324753
DORGIVAL DA SILVA,2361.207966909138
ROBERTO DORNER,60004.19688173191
JAQUELINE BEBER GUIMARÃES,28381.985689620084
PEDRO HENRY NETO,154481.11593581765
ELIENE JOSÉ DE LIMA,82715.51959990713
NERI GELLER,50607.29919298967
ROBERTO ANGELO DE FARIAS,8071.566683940128
SERGIO JOSE DE AGUIAR,6610.577435674575
OZIOL BEZERRA DE PAULA,1184.4473948198115
AMOREZIO DIAS VIDRAGO,1090.8642139284775
AVELINO RIBEIRO DA SILVA NETO,3502.768629544235
DAVI MANOEL DO NASCIMENTO,1012.2140647900876
CRISTIANO NOGUEIRA PERES,5758.0825035432335
ANA FLAVIA BOTELHO RODRIGUES,9867.591901358783
WILSON MASSAHIRO KISHI,10590.210037542709
JULIANO DE SOUZA RABELO,6149.179323497545
ELSO RODRIGUES,5525.2516905417415
ARAHAO NUNES CABRAL,3172.307680049508
JULIO CEZAR DA SILVA MATOS,1261.6214435914985
ALEDINER MESQUITA BORBA,6034.57794751467
CRISTIANE MENDES MACHADO ROCHA,1960.3618817159736
CLOVIS ANTONIO DE PAULA,12466.851233303469
EDUARDO ALVES MOURA,58906.51186895651
SUELI DIAS DE OLIVEIRA,343.6372528657874
SERYS MARLY SLHESSARENKO,67544.062524504
SANDRA HELENA MARTINI,1543.2352849504157
ADEMIR DE SOUSA OSIRO,14998.811287613202
AKIRA OTSUBO,80994.83605580921
ANTONIO JULIANO DE BARROS,8978.801204174006
CAIO AUGUSTO CESAR DE SOUZA MORAES,11939.299181132656
EDSON GIROTO,296936.7177833743
ESACHEU CIPRIANO NASCIMENTO,27341.80084549585
FABIO RICARDO TRAD,63308.16428175437
FRANCISCA MARIA DANTAS,2505.472786587299
GERALDO RESENDE PEREIRA,77278.72494308467
IARA COSTA,5765.254137832718
JORGE APARECIDO QUEIROZ,8227.003114685187
JOSENITA CABRAL SILVA,2832.8725063048028
LUIZ HENRIQUE MANDETTA,118265.1128993135
RAIMUNDA LUZIA DE BRITO,3423.8004854104106
REINALDO AZAMBUJA SILVA,296461.3327485464
ROBERTO HASHIOKA SOLER,72148.58729189751
SERGIO AUGUSTO FONTELLAS DOS SANTOS,22072.588876099926
SERGIO PEREIRA ASSIS,44843.240542230444
SILVANA APARECIDA TOLA,2022.7720087838895
SIMONE SILVA DIAS,2873.032147792753
ZENAIDE DE SOUZA FERREIRA,2819.319812781717
APENZELER DUTRA CARNEIRO,4261.351420424849
CLAUDIO PACHE ANACHE,4704.621294539531
CRISTIANE PINHEIRO DUARTE,3348.4286806325995
EDMIR RIBEIRO TERRA,5080.873100021133
ELANO HOLANDA DE ALMEIDA,5749.001035885685
IDALINA APARECIDA BATISTA DOS SANTOS,4235.505129401775
IONALDO JOSE ARCE,4160.453285178139
JEAN KLEBER BEZERRA JORGENSEN,4081.5820519230933
JORGE MARCIO IGNACIO NIGRES,3412.4214154194365
LEONISE PEREIRA DE ARAUJO,3593.492195554201
MARIANO JUSTINO MARCOS TERENA,4988.760371172635
MARLENE RIVAROLA,2418.4564584741247
MOISES TEIXEIRA ERVILHA,3935.045995002621
ROBERTO RIBEIRO DE OLIVEIRA,4973.911378134334
ROSINEIA SILVA DE CARVALHO,2617.7427252704006
SEBASTIAO RONEI SOUZA RIBEIRO,3674.8689395965994
SERGIO MAGNO GOMES LOUZADA,4637.158131762174
WANDERLEY MACEDO LIMA,4352.0776501543805
ANTONIO CARLOS BIFFI,111973.55689832797
ANTONIO FERREIRA DA CRUZ FILHO,46935.736660158465
CARLOS ALBERTO MACHADO,15509.45826225559
DELARI MARIA BOTTEGA EBELING,7978.887617219745
ELIAS ISHY DE MATTOS,9044.402817769573
GILMAR DE ALMEIDA VICENTIN,8810.10133359115
IACIR PAULO RODRIGUES DE AZAMOR,7143.485034404167
IARA NEVES DE SOUZA,4235.488724975756
JOAO BATISTA DOS SANTOS,45471.87677888913
MARIANGELA BENTOS DA SILVA,1511.6580621471032
MARLENE MARA ALVES MARTINS,1726.0663481920985
MAYCOL HENRIQUE QUEIROZ ANDRADE,9861.545307185508
MILANE BELLI DE LANA PAIVA,2431.954628120561
MILTON QUARESMA GOMES,2567.0085278014217
MOACIR ROBERTO DE ABREU,5631.511641219554
SERGIO LINS LACERDA DE BARROS,3555.67834069129
SIMONE PAIM DOS SANTOS DE ALMEIDA,4579.845605282859
VANDER LUIZ DOS SANTOS LOUBET,310266.3192884435
VICENTE DE SOUZA LICHOTI,5695.924649175263
GEORGE MAIA MISTRAL,887.6673196741714
MARCIO ALVES BENITES,1259.619615295862
MOACIR BARBOSA DA SILVA,1702.7546039725773
FABRIZIA TINOCO ABREGO,7145.077634197836
ALBERTO DE MEDEIROS GUIMARÃES,3652.2156832031396
MARÇAL GONÇALVES LEITE FILHO,69356.36517615593
EDINETE BENEDITA SILVA JUSTINO,3327.962951743581
ARYANA DA SILVA MOURA,3040.7580107271256
ADEMIR SOARES DE SOUZA,1828.6144091685574
ADÃO MARTINS DE SOUZA,1777.1326826052286
ALESSANDRO MARQUES,35178.619509702665
ALEXANDRE GERALDO DE SOUZA,1758.4149536346004
ALFREDO CARDOSO TEIXEIRA FILHO,10219.410026688149
ALFREDO PASTORI NETO,11837.663681006532
ANTONIO ALBERTO LOBO RAMOS,1659.1430413943797
ANTONIO MEDINA OLIVEIRA SILVA,1249.5444217432032
APRIGIO VELOSO PRATES,2598.3880605073095
CARLOS ALBERTO MANGABINHA RIBEIRO,1498.547518531155
CRISTIANO VIANA PEREIRA DE AZEVEDO CALDAS,3590.4961461899966
DEUSDEDIT BERNARDO DOS REIS,1426.8814033844178
DOMINGOS DOS REIS MONTEIRO,6266.3551903478265
DULCE MARIA DA SILVA,800.9541425298003
ERASMO RODRIGUES DINIZ,2850.2183907358176
EVALDO LAGO DE MENDONÇA,3067.729624007591
FATIMA MARIA DE JESUS CHAVES HORTA,688.0542923393112
FLAVIO BARBOSA DA SILVA,9106.581889692887
FRANCE LOPES DE FARIA,1618.8846847659659
FRANCISCO DE ASSIS DANTAS DE ARAUJO,574.95732560788
GEREMIAS FERREIRA DE BRITO,28083.626827867778
GUSTAVO MARQUES CARVALHO MITRE,27963.849669465646
HUGO CESAR REZENDE THOME,17226.960982777877
ISA BATISTA DE SOUSA,2630.686075946387
JANIO PAULO DA SILVA,2549.284941103513
JORGE FERREIRA CRUZ FILHO,2419.838357870909
JOSE IRINEU DE RESENDE,9986.767330216779
JOSE JACINTO DA SILVA,1762.691048076016
JOSE MARTINS DA SILVA,4310.055852313741
JOSE RAIMUNDO CORDEIRO,1082.9857950422065
JOSE ROQUE DA SILVA FILHO,3044.759645529943
JOÃO JOSÉ JOAQUIM DE OLIVEIRA,2987.948466965955
JULIO CESAR MARTINS GONCALVES,7817.812181807794
LUIZ ANTONIO DE BASTOS ANDRADE,9774.46092706305
LUIZ CARLOS GONCALVES DOS SANTOS,1502.598116266569
MANOEL BISPO DOS SANTOS,1299.0185229694457
MARCO REGIS DE ALMEIDA LIMA,9452.135674616227
MARCO ZALEM RITA,7745.147598340843
MARIA DAS GRAÇAS TAKAHASHI,792.5331828620153
MARIA PEREIRA DOS REIS,1229.2564734149673
MARIA PERPETUO SOCORRO DE MORAIS,973.5110211600382
MARIO JORGE RIBEIRO DA SILVA,1991.1460507126699
MELQUISEDEQUE GOMES DOS SANTOS,4913.181924771927
MESSIAS DE FATIMA CORREA,6073.753695788096
OMAR RESENDE PERES FILHO,50772.85460243042
RAYMUNDO LUIZ MOREIRA LOPES,2309.600732609164
RENATO LEOPOLDINO DE OLIVEIRA,1520.5034097590228
RODRIGO MOREIRA LADEIRA GRILO,33027.97706800826
VALTER TEIXEIRA DE SOUZA,1856.7107595359187
VANDERLEI DA ROCHA TEIXEIRA,9099.111522038489
VINICIUS ANGELO ARAUJO,10535.65788570313
WALTER DA ROCHA TOSTA,114875.50640819487
WANDERSON JOSE DA COSTA,1048.7338119053306
WELINTON SCUTARI,852.7632644011347
WILSON GONÇALVES DE OLIVEIRA,2335.635230166844
ALADÍLSON CRUZ MARTINS,2730.612954426061
ALEXANDER NERY SANT ANNA,900.4317509322685
ALEXANDRE BOSSI QUEIROZ,4580.920806561868
ANTÔNIO AMÉRICO PAIVA DA SILVA MARTINS,1047.172904546764
ANTÔNIO ROBERTO SOARES,101808.55792834032
DOLÔR PEREIRA,1006.7139911816796
ELAINE MARIA DE CARVALHO GUIMARÃES,688.0890082992908
FÁBIO AUGUSTO RAMALHO DOS SANTOS,126921.7879049971
GERALDO AFONSO DE PAULA CORRÊA,1546.9506426826445
JOSÉ REINALDO DE LIMA,17622.263119201678
JUAREZ DE SOUZA DA ROCHA,1409.9731087072632
JULIO CESAR DE LIMA CAINELLI,2566.1928722649636
JÚLIO CÉSAR DE OLIVEIRA DA COSTA,269.52252391927107
LUIZ DIAS DA SILVA,771.1850153797719
LUIZ GONZAGA RIBEIRO,42245.89664547176
LUZIA REGINA DE OLIVEIRA DOMINGUES,417.66925075655706
